country,region_name,nuts_code,year_week,source,rate_14_day_per_100k
Norway,Rogaland,NOG311,2020-W42,"Epidemic intelligence, subnational weekly data",18.2906061969415
Norway,Rogaland,NOG311,2020-W43,"Epidemic intelligence, subnational weekly data",33.00718589563
Norway,Rogaland,NOG311,2020-W44,"Epidemic intelligence, subnational weekly data",55.2922922965012
Norway,Rogaland,NOG311,2020-W45,"Epidemic intelligence, subnational weekly data",58.8663187947542
Norway,Rogaland,NOG311,2020-W46,"Epidemic intelligence, subnational weekly data",63.7017664100376
Norway,Rogaland,NOG311,2020-W47,"Epidemic intelligence, subnational weekly data",56.3434765606933
Norway,Rogaland,NOG311,2020-W48,"Epidemic intelligence, subnational weekly data",33.8481333069837
Norway,Rogaland,NOG311,2020-W49,"Epidemic intelligence, subnational weekly data",20.603211578164
Norway,Rogaland,NOG311,2020-W50,"Epidemic intelligence, subnational weekly data",21.8646326951944
Norway,Rogaland,NOG311,2020-W51,"Epidemic intelligence, subnational weekly data",34.4788438654989
Norway,Rogaland,NOG311,2020-W52,"Epidemic intelligence, subnational weekly data",89.1404256034849
Norway,Rogaland,NOG311,2020-W53,"Epidemic intelligence, subnational weekly data",155.78550795326
Norway,Rogaland,NOG311,2021-W01,"Epidemic intelligence, subnational weekly data",197.412404815265
Norway,Rogaland,NOG311,2021-W02,"Epidemic intelligence, subnational weekly data",156.205981658937
Norway,Rogaland,NOG311,2021-W03,"Epidemic intelligence, subnational weekly data",78.6285829615645
Norway,Rogaland,NOG311,2021-W04,"Epidemic intelligence, subnational weekly data",40.9961863034895
Norway,Troms Og Finnmark,NOG354,2020-W15,"Epidemic intelligence, subnational weekly data",
Norway,Troms Og Finnmark,NOG354,2020-W16,"Epidemic intelligence, subnational weekly data",17.1901475896957
Norway,Troms Og Finnmark,NOG354,2020-W17,"Epidemic intelligence, subnational weekly data",12.6879660781088
Norway,Troms Og Finnmark,NOG354,2020-W18,"Epidemic intelligence, subnational weekly data",8.18578456652178
Norway,Troms Og Finnmark,NOG354,2020-W19,"Epidemic intelligence, subnational weekly data",6.95791688154351
Norway,Troms Og Finnmark,NOG354,2020-W20,"Epidemic intelligence, subnational weekly data",2.04644614163045
Norway,Troms Og Finnmark,NOG354,2020-W21,"Epidemic intelligence, subnational weekly data",0.409289228326089
Norway,Troms Og Finnmark,NOG354,2020-W22,"Epidemic intelligence, subnational weekly data",0.0
Norway,Troms Og Finnmark,NOG354,2020-W23,"Epidemic intelligence, subnational weekly data",0.0
Norway,Troms Og Finnmark,NOG354,2020-W24,"Epidemic intelligence, subnational weekly data",0.409289228326089
Norway,Troms Og Finnmark,NOG354,2020-W25,"Epidemic intelligence, subnational weekly data",0.409289228326089
Norway,Troms Og Finnmark,NOG354,2020-W26,"Epidemic intelligence, subnational weekly data",0.0
Norway,Troms Og Finnmark,NOG354,2020-W27,"Epidemic intelligence, subnational weekly data",0.818578456652178
Norway,Troms Og Finnmark,NOG354,2020-W28,"Epidemic intelligence, subnational weekly data",1.63715691330436
Norway,Troms Og Finnmark,NOG354,2020-W29,"Epidemic intelligence, subnational weekly data",1.22786768497827
Norway,Troms Og Finnmark,NOG354,2020-W30,"Epidemic intelligence, subnational weekly data",0.409289228326089
Norway,Troms Og Finnmark,NOG354,2020-W31,"Epidemic intelligence, subnational weekly data",13.5065445347609
Norway,Troms Og Finnmark,NOG354,2020-W32,"Epidemic intelligence, subnational weekly data",17.1901475896957
Norway,Troms Og Finnmark,NOG354,2020-W33,"Epidemic intelligence, subnational weekly data",10.6415199364783
Norway,Troms Og Finnmark,NOG354,2020-W34,"Epidemic intelligence, subnational weekly data",8.18578456652178
Norway,Troms Og Finnmark,NOG354,2020-W35,"Epidemic intelligence, subnational weekly data",2.45573536995653
Norway,Troms Og Finnmark,NOG354,2020-W36,"Epidemic intelligence, subnational weekly data",2.86502459828262
Norway,Troms Og Finnmark,NOG354,2020-W37,"Epidemic intelligence, subnational weekly data",4.09289228326089
Norway,Troms Og Finnmark,NOG354,2020-W38,"Epidemic intelligence, subnational weekly data",3.27431382660871
Norway,Troms Og Finnmark,NOG354,2020-W39,"Epidemic intelligence, subnational weekly data",2.86502459828262
Norway,Troms Og Finnmark,NOG354,2020-W40,"Epidemic intelligence, subnational weekly data",5.73004919656525
Norway,Troms Og Finnmark,NOG354,2020-W41,"Epidemic intelligence, subnational weekly data",23.7387752429132
Norway,Troms Og Finnmark,NOG354,2020-W42,"Epidemic intelligence, subnational weekly data",34.7895844077176
Norway,Troms Og Finnmark,NOG354,2020-W43,"Epidemic intelligence, subnational weekly data",38.0638982343263
Norway,Troms Og Finnmark,NOG354,2020-W44,"Epidemic intelligence, subnational weekly data",54.4354673673698
Norway,Troms Og Finnmark,NOG354,2020-W45,"Epidemic intelligence, subnational weekly data",83.0857133501961
Norway,Troms Og Finnmark,NOG354,2020-W46,"Epidemic intelligence, subnational weekly data",85.1321594918265
Norway,Troms Og Finnmark,NOG354,2020-W47,"Epidemic intelligence, subnational weekly data",57.3004919656525
Norway,Troms Og Finnmark,NOG354,2020-W48,"Epidemic intelligence, subnational weekly data",32.333849037761
Norway,Troms Og Finnmark,NOG354,2020-W49,"Epidemic intelligence, subnational weekly data",14.3251229914131
Norway,Troms Og Finnmark,NOG354,2020-W50,"Epidemic intelligence, subnational weekly data",20.8737506446305
Norway,Troms Og Finnmark,NOG354,2020-W51,"Epidemic intelligence, subnational weekly data",31.5152705811089
Norway,Troms Og Finnmark,NOG354,2020-W52,"Epidemic intelligence, subnational weekly data",34.7895844077176
Norway,Troms Og Finnmark,NOG354,2020-W53,"Epidemic intelligence, subnational weekly data",32.7431382660871
Norway,Troms Og Finnmark,NOG354,2021-W01,"Epidemic intelligence, subnational weekly data",60.9840950205873
Norway,Troms Og Finnmark,NOG354,2021-W02,"Epidemic intelligence, subnational weekly data",69.5791688154351
Norway,Troms Og Finnmark,NOG354,2021-W03,"Epidemic intelligence, subnational weekly data",25.3759321562175
Norway,Troms Og Finnmark,NOG354,2021-W04,"Epidemic intelligence, subnational weekly data",6.95791688154351
Norway,Trøndelag,NOG350,2020-W15,"Epidemic intelligence, subnational weekly data",
Norway,Trøndelag,NOG350,2020-W16,"Epidemic intelligence, subnational weekly data",9.87900368100268
Norway,Trøndelag,NOG350,2020-W17,"Epidemic intelligence, subnational weekly data",13.959461723156
Norway,Trøndelag,NOG350,2020-W18,"Epidemic intelligence, subnational weekly data",17.8251588157222
Norway,Trøndelag,NOG350,2020-W19,"Epidemic intelligence, subnational weekly data",10.3085255801767
Norway,Trøndelag,NOG350,2020-W20,"Epidemic intelligence, subnational weekly data",5.15426279008835
Norway,Trøndelag,NOG350,2020-W21,"Epidemic intelligence, subnational weekly data",3.22141424380522
Norway,Trøndelag,NOG350,2020-W22,"Epidemic intelligence, subnational weekly data",0.859043798348059
Norway,Trøndelag,NOG350,2020-W23,"Epidemic intelligence, subnational weekly data",0.214760949587015
Norway,Trøndelag,NOG350,2020-W24,"Epidemic intelligence, subnational weekly data",0.214760949587015
Norway,Trøndelag,NOG350,2020-W25,"Epidemic intelligence, subnational weekly data",0.214760949587015
Norway,Trøndelag,NOG350,2020-W26,"Epidemic intelligence, subnational weekly data",0.429521899174029
Norway,Trøndelag,NOG350,2020-W27,"Epidemic intelligence, subnational weekly data",0.859043798348059
Norway,Trøndelag,NOG350,2020-W28,"Epidemic intelligence, subnational weekly data",0.859043798348059
Norway,Trøndelag,NOG350,2020-W29,"Epidemic intelligence, subnational weekly data",1.5033266471091
Norway,Trøndelag,NOG350,2020-W30,"Epidemic intelligence, subnational weekly data",2.57713139504418
Norway,Trøndelag,NOG350,2020-W31,"Epidemic intelligence, subnational weekly data",2.36237044545716
Norway,Trøndelag,NOG350,2020-W32,"Epidemic intelligence, subnational weekly data",5.7985456388494
Norway,Trøndelag,NOG350,2020-W33,"Epidemic intelligence, subnational weekly data",10.0937646305897
Norway,Trøndelag,NOG350,2020-W34,"Epidemic intelligence, subnational weekly data",8.8051989330676
Norway,Trøndelag,NOG350,2020-W35,"Epidemic intelligence, subnational weekly data",4.50997994132731
Norway,Trøndelag,NOG350,2020-W36,"Epidemic intelligence, subnational weekly data",2.57713139504418
Norway,Trøndelag,NOG350,2020-W37,"Epidemic intelligence, subnational weekly data",4.72474089091432
Norway,Trøndelag,NOG350,2020-W38,"Epidemic intelligence, subnational weekly data",5.7985456388494
Norway,Trøndelag,NOG350,2020-W39,"Epidemic intelligence, subnational weekly data",6.01330658843641
Norway,Trøndelag,NOG350,2020-W40,"Epidemic intelligence, subnational weekly data",9.23472083224163
Norway,Trøndelag,NOG350,2020-W41,"Epidemic intelligence, subnational weekly data",11.8118522272858
Norway,Trøndelag,NOG350,2020-W42,"Epidemic intelligence, subnational weekly data",16.9661150173742
Norway,Trøndelag,NOG350,2020-W43,"Epidemic intelligence, subnational weekly data",25.5565530008547
Norway,Trøndelag,NOG350,2020-W44,"Epidemic intelligence, subnational weekly data",30.0665329421821
Norway,Trøndelag,NOG350,2020-W45,"Epidemic intelligence, subnational weekly data",41.0193413711198
Norway,Trøndelag,NOG350,2020-W46,"Epidemic intelligence, subnational weekly data",44.455516564512
Norway,Trøndelag,NOG350,2020-W47,"Epidemic intelligence, subnational weekly data",32.4289033876392
Norway,Trøndelag,NOG350,2020-W48,"Epidemic intelligence, subnational weekly data",20.6170511603534
Norway,Trøndelag,NOG350,2020-W49,"Epidemic intelligence, subnational weekly data",14.818505521504
Norway,Trøndelag,NOG350,2020-W50,"Epidemic intelligence, subnational weekly data",49.3950184050134
Norway,Trøndelag,NOG350,2020-W51,"Epidemic intelligence, subnational weekly data",95.5686225662215
Norway,Trøndelag,NOG350,2020-W52,"Epidemic intelligence, subnational weekly data",142.816031475365
Norway,Trøndelag,NOG350,2020-W53,"Epidemic intelligence, subnational weekly data",208.747642998578
Norway,Trøndelag,NOG350,2021-W01,"Epidemic intelligence, subnational weekly data",213.68714483908
Norway,Trøndelag,NOG350,2021-W02,"Epidemic intelligence, subnational weekly data",134.010832542297
Norway,Trøndelag,NOG350,2021-W03,"Epidemic intelligence, subnational weekly data",63.1397191785823
Norway,Trøndelag,NOG350,2021-W04,"Epidemic intelligence, subnational weekly data",37.5831661777276
Norway,Vestfold Og Telemark,NOG338,2020-W15,"Epidemic intelligence, subnational weekly data",
Norway,Vestfold Og Telemark,NOG338,2020-W16,"Epidemic intelligence, subnational weekly data",6.94259906969173
Norway,Vestfold Og Telemark,NOG338,2020-W17,"Epidemic intelligence, subnational weekly data",4.78799935840809
Norway,Vestfold Og Telemark,NOG338,2020-W18,"Epidemic intelligence, subnational weekly data",3.59099951880606
Norway,Vestfold Og Telemark,NOG338,2020-W19,"Epidemic intelligence, subnational weekly data",1.91519974336323
Norway,Vestfold Og Telemark,NOG338,2020-W20,"Epidemic intelligence, subnational weekly data",0.957599871681617
Norway,Vestfold Og Telemark,NOG338,2020-W21,"Epidemic intelligence, subnational weekly data",1.67579977544283
Norway,Vestfold Og Telemark,NOG338,2020-W22,"Epidemic intelligence, subnational weekly data",1.19699983960202
Norway,Vestfold Og Telemark,NOG338,2020-W23,"Epidemic intelligence, subnational weekly data",1.19699983960202
Norway,Vestfold Og Telemark,NOG338,2020-W24,"Epidemic intelligence, subnational weekly data",0.957599871681617
Norway,Vestfold Og Telemark,NOG338,2020-W25,"Epidemic intelligence, subnational weekly data",1.19699983960202
Norway,Vestfold Og Telemark,NOG338,2020-W26,"Epidemic intelligence, subnational weekly data",1.19699983960202
Norway,Vestfold Og Telemark,NOG338,2020-W27,"Epidemic intelligence, subnational weekly data",0.718199903761213
Norway,Vestfold Og Telemark,NOG338,2020-W28,"Epidemic intelligence, subnational weekly data",1.19699983960202
Norway,Vestfold Og Telemark,NOG338,2020-W29,"Epidemic intelligence, subnational weekly data",0.478799935840809
Norway,Vestfold Og Telemark,NOG338,2020-W30,"Epidemic intelligence, subnational weekly data",1.43639980752243
Norway,Vestfold Og Telemark,NOG338,2020-W31,"Epidemic intelligence, subnational weekly data",3.11219958296526
Norway,Vestfold Og Telemark,NOG338,2020-W32,"Epidemic intelligence, subnational weekly data",5.02739932632849
Norway,Vestfold Og Telemark,NOG338,2020-W33,"Epidemic intelligence, subnational weekly data",7.66079897345294
Norway,Vestfold Og Telemark,NOG338,2020-W34,"Epidemic intelligence, subnational weekly data",5.98499919801011
Norway,Vestfold Og Telemark,NOG338,2020-W35,"Epidemic intelligence, subnational weekly data",3.59099951880606
Norway,Vestfold Og Telemark,NOG338,2020-W36,"Epidemic intelligence, subnational weekly data",3.59099951880606
Norway,Vestfold Og Telemark,NOG338,2020-W37,"Epidemic intelligence, subnational weekly data",5.5061992621693
Norway,Vestfold Og Telemark,NOG338,2020-W38,"Epidemic intelligence, subnational weekly data",7.90019894137334
Norway,Vestfold Og Telemark,NOG338,2020-W39,"Epidemic intelligence, subnational weekly data",8.85779881305496
Norway,Vestfold Og Telemark,NOG338,2020-W40,"Epidemic intelligence, subnational weekly data",10.7729985564182
Norway,Vestfold Og Telemark,NOG338,2020-W41,"Epidemic intelligence, subnational weekly data",16.0397978506671
Norway,Vestfold Og Telemark,NOG338,2020-W42,"Epidemic intelligence, subnational weekly data",19.3913974015528
Norway,Vestfold Og Telemark,NOG338,2020-W43,"Epidemic intelligence, subnational weekly data",21.5459971128364
Norway,Vestfold Og Telemark,NOG338,2020-W44,"Epidemic intelligence, subnational weekly data",30.1643959579709
Norway,Vestfold Og Telemark,NOG338,2020-W45,"Epidemic intelligence, subnational weekly data",53.864992782091
Norway,Vestfold Og Telemark,NOG338,2020-W46,"Epidemic intelligence, subnational weekly data",77.0867896703702
Norway,Vestfold Og Telemark,NOG338,2020-W47,"Epidemic intelligence, subnational weekly data",75.6503898628478
Norway,Vestfold Og Telemark,NOG338,2020-W48,"Epidemic intelligence, subnational weekly data",61.7651917234643
Norway,Vestfold Og Telemark,NOG338,2020-W49,"Epidemic intelligence, subnational weekly data",55.7801925254542
Norway,Vestfold Og Telemark,NOG338,2020-W50,"Epidemic intelligence, subnational weekly data",73.0169902157233
Norway,Vestfold Og Telemark,NOG338,2020-W51,"Epidemic intelligence, subnational weekly data",116.108984441396
Norway,Vestfold Og Telemark,NOG338,2020-W52,"Epidemic intelligence, subnational weekly data",135.500381842949
Norway,Vestfold Og Telemark,NOG338,2020-W53,"Epidemic intelligence, subnational weekly data",120.657583831884
Norway,Vestfold Og Telemark,NOG338,2021-W01,"Epidemic intelligence, subnational weekly data",128.557782773257
Norway,Vestfold Og Telemark,NOG338,2021-W02,"Epidemic intelligence, subnational weekly data",109.166385371704
Norway,Vestfold Og Telemark,NOG338,2021-W03,"Epidemic intelligence, subnational weekly data",82.8323889004599
Norway,Vestfold Og Telemark,NOG338,2021-W04,"Epidemic intelligence, subnational weekly data",69.4259906969173
Norway,Vestland,NOG346,2020-W15,"Epidemic intelligence, subnational weekly data",
Norway,Vestland,NOG346,2020-W16,"Epidemic intelligence, subnational weekly data",33.0112759568927
Norway,Vestland,NOG346,2020-W17,"Epidemic intelligence, subnational weekly data",15.4789715013181
Norway,Vestland,NOG346,2020-W18,"Epidemic intelligence, subnational weekly data",9.31897263854864
Norway,Vestland,NOG346,2020-W19,"Epidemic intelligence, subnational weekly data",5.68615279640256
Norway,Vestland,NOG346,2020-W20,"Epidemic intelligence, subnational weekly data",1.42153819910064
Norway,Vestland,NOG346,2020-W21,"Epidemic intelligence, subnational weekly data",0.7897434439448
Norway,Vestland,NOG346,2020-W22,"Epidemic intelligence, subnational weekly data",0.47384606636688
Norway,Vestland,NOG346,2020-W23,"Epidemic intelligence, subnational weekly data",-0.15794868878896
Norway,Vestland,NOG346,2020-W24,"Epidemic intelligence, subnational weekly data",0.15794868878896
Norway,Vestland,NOG346,2020-W25,"Epidemic intelligence, subnational weekly data",0.7897434439448
Norway,Vestland,NOG346,2020-W26,"Epidemic intelligence, subnational weekly data",1.26358951031168
Norway,Vestland,NOG346,2020-W27,"Epidemic intelligence, subnational weekly data",1.10564082152272
Norway,Vestland,NOG346,2020-W28,"Epidemic intelligence, subnational weekly data",0.47384606636688
